Date,CustomerId,DeliveryDate,Address,ProductId,Quantity,UnitPrice,TaxAmount,TotalExcludingTax,TotalIncludingTax,GrossPrice,Discount,NetPrice,GrossRevenue,NetRevenue,COGS_PER,COGS,GrossProfit,OrderKey,SaleKey
21-10-2016,78322,21-10-2016,"50687 Carter Isle, Leuschkeborough, Yemen",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
25-07-2018,62153,25-07-2018,"9981 Fay Crossroad, Mayerborough, India",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
22-11-2018,66650,22-11-2018,"389 Celia Ranch, Mozellborough, Venezuela",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
12-09-2017,50260,12-09-2017,"65164 Robb Gateway, South Khalilchester, Cyprus",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
07-11-2017,42257,07-11-2017,"9185 Frami Isle, Jonesmouth, Togo",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
27-04-2017,8037,27-04-2017,"740 Kulas Branch, New Lonniebury, Nepal",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
05-10-2017,63395,05-10-2017,"0787 Camilla Underpass, West Thurmantown, Bulgaria",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
14-01-2016,70747,14-01-2016,"1013 Wisoky Port, Carlieport, Western Sahara",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
24-09-2019,27740,24-09-2019,"209 Kailee Row, East Edgardo, Tanzania",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
05-03-2017,71451,05-03-2017,"74279 Johnson Stravenue, Croninmouth, Christmas Island",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
15-07-2017,25526,15-07-2017,"3210 Prince Rest, Schowaltertown, Hong Kong",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
29-09-2018,58149,29-09-2018,"5615 Fadel Bridge, Imogeneview, Iran",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
18-04-2016,34464,18-04-2016,"21485 Easton Lakes, Pollychester, Faroe Islands",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
23-02-2016,12090,23-02-2016,"245 Hamill Hollow, Lake Marcella, Bolivia",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
04-02-2018,22521,04-02-2018,"805 Mandy Dale, Port Marilyne, Saudi Arabia",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
16-12-2017,80230,16-12-2017,"9859 Dane Burg, Torphymouth, Bangladesh",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
17-08-2018,76188,17-08-2018,"1647 Nadia Lake, Schadenbury, Morocco",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
19-06-2017,54415,19-06-2017,"59540 Melany Way, Ondrickatown, Palestinian Territory",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
08-07-2019,40300,08-07-2019,"11566 Aiyana Estate, South Garfieldmouth, Egypt",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
08-03-2016,41815,08-03-2016,"9489 Quitzon Road, Maurinemouth, Palau",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
02-07-2019,79327,02-07-2019,"0393 Nayeli Square, Borerfurt, Belize",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
12-02-2018,13298,12-02-2018,"5114 Casper Inlet, West Brandi, Rwanda",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
17-05-2019,16391,17-05-2019,"9666 Tito Stream, West Laron, Djibouti",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
01-11-2019,69374,01-11-2019,"5297 Sidney Isle, Lake Rexview, Cayman Islands",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
27-10-2018,67183,27-10-2018,"2867 Issac Brooks, West Elsa, Finland",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
14-02-2019,68277,14-02-2019,"60918 Gerhold Rue, Ezequielhaven, Ghana",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
05-02-2016,32585,05-02-2016,"01820 Rohan Meadows, New Geo, Uruguay",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
10-07-2019,69919,10-07-2019,"969 Yazmin Turnpike, Wildermanview, Fiji",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
10-01-2018,28500,10-01-2018,"030 Rogers Lights, New Devanland, Nigeria",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
25-06-2019,7182,25-06-2019,"388 Roderick Valley, Daughertyshire, Niue",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
17-06-2017,66810,17-06-2017,"97996 Destiny Mill, Toneyhaven, United Arab Emirates",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
23-09-2017,98807,23-09-2017,"1163 Hellen Village, West Irmaburgh, Nicaragua",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
21-09-2018,71510,21-09-2018,"843 Marcella Shores, New Deloresberg, United States of America",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
21-11-2017,36836,21-11-2017,"2517 White Island, Torpland, Monaco",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
27-10-2019,14835,27-10-2019,"5143 Muller Place, North Anastasiaville, Palestinian Territory",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
11-04-2017,67616,11-04-2017,"682 Westley Center, Christinestad, Tokelau",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
02-08-2018,78956,02-08-2018,"6913 Lisette Curve, Scottymouth, Timor-Leste",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
18-04-2019,21280,18-04-2019,"374 Marcelino Shoal, New Corrine, Gibraltar",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
10-04-2017,48754,10-04-2017,"1317 Ibrahim Lodge, Myrlton, Uruguay",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
24-09-2017,49183,24-09-2017,"2129 Dach Expressway, Elwynchester, Isle of Man",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
10-01-2018,57286,10-01-2018,"5154 Reynolds Crossroad, Kuhnmouth, Sao Tome and Principe",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
14-10-2018,58149,14-10-2018,"5072 Brianne Ports, Breanneland, Guam",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
24-06-2019,36836,24-06-2019,"392 Aufderhar Landing, South Reva, Papua New Guinea",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
25-05-2018,40300,25-05-2018,"94167 Grayce Coves, East Jailynmouth, Saint Lucia",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
06-07-2019,71451,06-07-2019,"58419 Garth Square, Adeliachester, Serbia",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
20-10-2016,469,20-10-2016,"4575 Webster Manors, Halvorsonmouth, Fiji",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
09-11-2019,66896,09-11-2019,"2221 Mohr Terrace, Medhurstchester, Saudi Arabia",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
02-07-2018,20120,02-07-2018,"0846 Little Heights, Lake Javonte, Togo",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
16-02-2018,31078,16-02-2018,"97744 Joanny Heights, Russelhaven, Costa Rica",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
18-03-2017,43999,18-03-2017,"45406 Vita Land, West Ismaelview, Trinidad and Tobago",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
21-07-2019,97649,21-07-2019,"918 Rau Ports, West Keaton, Reunion",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
22-04-2019,25805,22-04-2019,"810 Willms Tunnel, Bartellstad, Lesotho",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
06-01-2019,49106,06-01-2019,"742 Dickinson Center, Port Helmerview, Algeria",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
28-02-2019,56624,28-02-2019,"435 Collier Fields, Port Annetta, Virgin Islands, British",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
22-07-2016,2428,22-07-2016,"732 Levi Rapid, Muellermouth, Qatar",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
11-01-2019,10093,11-01-2019,"60825 Pacocha Glen, Sebastiantown, Timor-Leste",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
25-06-2016,16503,25-06-2016,"8400 Bernita Flat, South Dewaynehaven, Japan",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
30-04-2016,82671,30-04-2016,"35702 Denesik Hollow, Schambergerland, Solomon Islands",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
18-07-2018,48833,18-07-2018,"96104 Bradtke Knoll, Roderickbury, Sri Lanka",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
29-05-2016,77176,29-05-2016,"59276 Little Keys, Lake Agnes, Hungary",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
24-04-2016,69374,24-04-2016,"6820 Hermann Parks, Isaiahstad, Belize",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
16-07-2019,62894,16-07-2019,"7220 Lynch Isle, Generalstad, Canada",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
09-03-2016,26402,09-03-2016,"38224 Purdy Square, East Madisyn, Samoa",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
06-07-2019,12028,06-07-2019,"623 Giovani Place, East Malcolmburgh, Heard Island and McDonald Islands",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
08-12-2017,52907,08-12-2017,"319 Yost Causeway, North Christamouth, Malta",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
18-12-2019,66350,18-12-2019,"65156 Shields Canyon, Herzogchester, Virgin Islands, U.S.",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
25-06-2018,4341,25-06-2018,"8341 Koepp Run, Lake Isom, Guatemala",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
28-01-2016,2744,28-01-2016,"6687 O'Keefe Estates, Port Edmundfurt, Guyana",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
06-04-2016,50658,06-04-2016,"745 Shakira Plains, West Nashview, Antarctica (the territory South of 60 deg S)",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
09-12-2018,32588,09-12-2018,"834 Kristoffer Loaf, Port Leonietown, Zimbabwe",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
07-05-2017,72173,07-05-2017,"8509 Cummerata Flats, East Zachary, Benin",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
15-03-2018,78261,15-03-2018,"488 Reinger Track, Batzton, Heard Island and McDonald Islands",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
05-11-2019,78198,05-11-2019,"123 Cesar Haven, Dickinsonfort, Georgia",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
17-06-2018,53021,17-06-2018,"0834 Bertram Via, Cormierchester, Cayman Islands",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
20-09-2019,98807,20-09-2019,"75514 Lia Ville, Selenachester, Cameroon",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
14-03-2018,81675,14-03-2018,"84295 Conroy Prairie, North Garfield, Argentina",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
15-01-2016,45389,15-01-2016,"4441 Keven Branch, Schmittton, Comoros",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
05-12-2019,81138,05-12-2019,"17695 Parker Alley, Runolfssonhaven, Zimbabwe",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
05-08-2018,49106,05-08-2018,"886 Vincenzo Prairie, Jaedenview, San Marino",1529,2,250,60,500,560,250,11,222,500,444,40,178,266,,
17-12-2017,31084,17-12-2017,"452 Kessler Union, Willowhaven, Mali",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
23-04-2017,97649,23-04-2017,"9049 Mayert Cliff, West Sheldon, Cape Verde",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
13-01-2019,67160,13-01-2019,"252 Haylee Mountain, Boscofurt, Rwanda",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
31-10-2017,76786,31-10-2017,"7075 Cortney Falls, North Aracely, Bolivia",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
04-07-2018,40082,04-07-2018,"23551 Weissnat Garden, New Adolphus, Uruguay",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
28-11-2017,22336,28-11-2017,"6105 Antonietta Club, New Ransomchester, Mauritius",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
24-03-2016,88059,24-03-2016,"905 Hassie Route, North Sheridan, Saint Pierre and Miquelon",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
07-04-2018,72421,07-04-2018,"249 Verdie Fields, West Flavioville, Wallis and Futuna",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
14-01-2017,31060,14-01-2017,"26697 Clair Run, South Celineberg, Poland",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
18-02-2019,60478,18-02-2019,"25794 Asha Wells, Kingland, Bermuda",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
06-04-2018,8164,06-04-2018,"858 Morar Alley, New Myahbury, Western Sahara",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
25-02-2017,2203,25-02-2017,"67879 Ellis Spring, Winstonport, India",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
21-01-2016,83559,21-01-2016,"2267 Keagan Dale, Lake Carleybury, French Polynesia",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
12-04-2016,8357,12-04-2016,"27887 McKenzie Village, Morissetteburgh, Lao People's Democratic Republic",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
20-01-2016,39359,20-01-2016,"328 Frank Knolls, Boscoview, Puerto Rico",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
16-05-2018,13152,16-05-2018,"754 Hanna Pine, South Uriel, Vietnam",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
22-04-2019,24929,22-04-2019,"826 Deangelo Skyway, McClurebury, Cayman Islands",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
21-03-2017,34616,21-03-2017,"6674 Justine Estates, Enricoton, Albania",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
28-11-2018,40276,28-11-2018,"1349 Hodkiewicz Mission, West Ron, Costa Rica",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
26-08-2017,54991,26-08-2017,"052 Jocelyn Forks, Schuppechester, Bermuda",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
03-08-2017,78643,03-08-2017,"2578 Eldora Ville, McDermottmouth, Nepal",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
25-02-2019,77987,25-02-2019,"2883 Rutherford Brooks, Purdyburgh, Colombia",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
21-07-2018,11161,21-07-2018,"51797 Willms Harbors, New Chester, Guadeloupe",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
23-10-2016,25840,23-10-2016,"82327 McKenzie Trace, Port Flavie, Malta",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
12-02-2019,67581,12-02-2019,"1199 Marvin Cliff, West Susannafort, Cook Islands",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
08-06-2016,65108,08-06-2016,"41595 Wilmer Knoll, Hickleport, Aruba",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
25-02-2016,31081,25-02-2016,"28873 Marvin Cliffs, West Adrienne, Marshall Islands",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
02-01-2018,31301,02-01-2018,"54767 Williamson Port, North Roslynfurt, Turks and Caicos Islands",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
26-08-2016,39598,26-08-2016,"50816 Felicity Forks, East Carletontown, Spain",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
26-05-2017,4686,26-05-2017,"47863 Monte Heights, West Dylanside, Isle of Man",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
07-04-2016,82884,07-04-2016,"3129 Yoshiko Inlet, South Camden, Swaziland",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
22-03-2019,53021,22-03-2019,"95812 Wehner Rapid, Lake Scottymouth, Honduras",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
23-07-2019,89528,23-07-2019,"5962 Ned Road, West Verlie, Cameroon",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
26-08-2016,6888,26-08-2016,"357 Boyer Parkways, Lurlinetown, Lesotho",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
28-03-2018,9540,28-03-2018,"49594 Adolf Shore, Aracelyville, Honduras",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
22-05-2018,93438,22-05-2018,"50636 Justen Inlet, Ritchiestad, Timor-Leste",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
30-03-2016,8091,30-03-2016,"51725 Kemmer Vista, South Victormouth, Namibia",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
13-03-2017,73123,13-03-2017,"19577 Ike Ridge, West Jayceetown, Pakistan",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
12-11-2017,29293,12-11-2017,"7991 Jones Heights, South Gunnarfurt, Samoa",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
23-02-2017,88279,23-02-2017,"5809 Chesley Rapid, New Keira, Guinea",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
25-07-2017,14546,25-07-2017,"69322 Lynch Throughway, Port Madie, Trinidad and Tobago",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
30-03-2017,75717,30-03-2017,"1292 Beau Estate, South Haileyfort, Grenada",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
13-07-2019,99686,13-07-2019,"491 Josh Rapid, Rashadville, Cook Islands",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
08-06-2017,68518,08-06-2017,"97278 Langosh Center, Bednarport, Cuba",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
08-04-2019,70984,08-04-2019,"9665 Freeman Burgs, Watersview, Guyana",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
19-05-2019,72901,19-05-2019,"4464 Melba Club, Berneicemouth, Slovakia (Slovak Republic)",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
28-05-2019,19045,28-05-2019,"25307 Emory Junctions, Lake Brianneborough, Poland",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
26-11-2017,49354,26-11-2017,"33264 Bell Squares, West Effie, Macao",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
02-09-2016,26417,02-09-2016,"6384 Leora Lodge, Swaniawskishire, Sudan",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
19-11-2016,51499,19-11-2016,"977 McDermott Ramp, Lawrencefurt, Dominican Republic",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
15-01-2019,48684,15-01-2019,"61536 Monahan Trafficway, North Joshua, Eritrea",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
09-03-2017,73542,09-03-2017,"8980 Telly Lodge, Lake Pascale, Fiji",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
09-05-2017,2369,09-05-2017,"492 Chris Lakes, Paristown, Timor-Leste",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
12-07-2019,54778,12-07-2019,"5778 Cummings Valley, East Catalinaport, Guyana",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
19-11-2016,11733,19-11-2016,"7748 Roberts Path, Port Yvonne, Hungary",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
20-11-2016,71072,20-11-2016,"1730 Jerde Lane, West Mosheburgh, Honduras",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
23-11-2017,84522,23-11-2017,"58318 Gibson Ferry, East Franciscoberg, Heard Island and McDonald Islands",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
14-07-2017,88549,14-07-2017,"3124 Zoey Forges, Port Christianborough, Slovakia (Slovak Republic)",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
16-03-2017,90731,16-03-2017,"7046 Jazmyn Squares, Patchester, Madagascar",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
30-10-2016,41810,30-10-2016,"67613 Streich Drive, New Jarret, French Southern Territories",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
27-07-2017,37371,27-07-2017,"99026 Jacklyn Walks, Lake Cristalbury, Papua New Guinea",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
14-12-2019,37530,14-12-2019,"616 Kira River, Kochfort, Zimbabwe",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
10-12-2017,35480,10-12-2017,"66775 Mueller Wells, Lubowitzborough, Guyana",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
08-08-2016,66044,08-08-2016,"49383 Ocie Pines, Farrellstad, Panama",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
05-08-2019,76327,05-08-2019,"3292 Taylor Centers, Port Earnestinetown, Sudan",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
05-07-2018,63758,05-07-2018,"85681 Hammes Ports, Ziemannbury, Chad",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
12-02-2019,55570,12-02-2019,"44437 Albin Circles, New Sasha, Mongolia",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
14-04-2018,50549,14-04-2018,"0617 Stiedemann Lake, Leuschkeside, Saint Martin",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
12-12-2018,69919,12-12-2018,"36447 Evans Bridge, Lillaview, Gibraltar",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
30-01-2016,56624,30-01-2016,"3950 Esta Cove, East Cadenshire, Greenland",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
18-02-2019,18423,18-02-2019,"50127 Halvorson Ramp, North Russelland, Sri Lanka",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
18-06-2019,79837,18-06-2019,"006 Denesik Via, South Ernestine, Antigua and Barbuda",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
04-03-2016,4341,04-03-2016,"673 Drake Streets, Lake Generalshire, Bahrain",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
07-04-2016,38803,07-04-2016,"567 Adalberto Route, Ulisesview, Lebanon",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
11-01-2016,54991,11-01-2016,"9325 Dulce Stream, Gerdaton, Burkina Faso",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
25-07-2019,76910,25-07-2019,"0677 Effertz Station, Port Lukashaven, Ghana",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
27-02-2019,78132,27-02-2019,"331 Hermiston Plains, North Antonette, Indonesia",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
11-07-2017,94232,11-07-2017,"42619 Kuvalis Views, Rolfsonburgh, Lebanon",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
03-10-2019,45458,03-10-2019,"318 Bogisich Freeway, Lake Filomenastad, Eritrea",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
25-12-2016,73009,25-12-2016,"4517 Harber Ford, Lake Rebaside, Eritrea",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
18-11-2019,22355,18-11-2019,"47955 Jaskolski Knoll, Lake Kyra, Iran",1529,2,250,60,500,560,250,10,225,500,450,40,180,270,,
